Infinite ID	Base ID	Answer
1325	91	LUSCIOUSNESS
1326	179	DOGEARED
1327	496	LOW
1328	91	MAGNESIA
1329	566	EIGHT
1330	281	SUNBURNT
1331	179	DAD
1332	496	ROOK
1333	91	FLATFOOTED
1334	179	HANDMADE
1335	566	CHOPS
1336	281	NARCISSISM
1337	91	INCINERATE
1338	496	DISUSE
1339	281	EXPLANATORY
1340	179	AHEM
1341	566	YOURE
1342	91	POLYTHEIST
1343	179	FAMISHED
1344	496	F
1345	281	SNIDE
1346	566	OCHER
1347	179	DIS
1348	91	MISCONDUCT
1349	281	NONCOMPLIANCE
1350	496	TAR
1351	566	UBOAT
1352	179	SADISTIC
1353	91	OVERTURN
1354	281	NUGGET
1355	496	CLOY
1356	566	TAINT
1357	179	CAST
1358	281	AUDIBLY
1359	91	MANNERLY
1360	496	ASPERITY
1361	179	TRANSACTION
1362	566	RAPID
1363	281	SYMBIOSIS
1364	91	LABURNUM
1365	179	NATION
1366	496	FORBAD
1367	566	TIGHT
1368	281	SPECTACLE
1369	91	ASTRONOMER
1370	496	C
1371	179	SENSATIONAL
1372	566	PRATE
1373	91	PRECIOUSNESS
1374	281	INVOICE
1375	179	SEAL
1376	496	T
1377	91	HUMANENESS
1378	566	EASEL
1379	179	UNSTABLE
1380	281	NAY
1381	496	CULL
1382	91	PROFOUND
1383	179	BUN
1384	496	SAPPY
1385	566	EMCEE
1386	281	NOT
1387	179	SUNBATHER
1388	91	SPONGY
1389	496	CENT
1390	566	EPOCH
1391	281	EVIDENCE
1392	179	HEART
1393	91	REFORM
1394	496	TUG
1395	566	ARENT
1396	91	LINEAR
1397	281	SPIRITUALLY
1398	179	ETHEREALLY
1399	566	VIAND
1400	496	HI
1401	179	YELL
1402	281	WEAVER
1403	91	BATHER
1404	566	EXTRA
1405	496	UMLAUT
1406	179	RELEVANTLY
1407	281	SESSION
1408	91	FINERY
1409	566	RHEUM
1410	496	OUTRAN
1411	281	TROUGH
1412	179	ARENT
1413	566	LINGO
1414	496	LASS
1415	91	TRUTHFUL
1416	281	SEVER
1417	179	ACCELERATION
1418	91	ORNERY
1419	566	ARBOR
1420	496	EVERYONE
1421	179	CALICO
1422	91	ENFOLD
1423	281	SWAMI
1424	496	PH
1425	566	YEARN
1426	179	CONCILIATE
1427	91	PONY
1428	281	NIGHTCAP
1429	496	X
1430	91	HURL
1431	566	EXUDE
1432	179	TIE
1433	281	NOBLENESS
1434	91	REFINEMENT
1435	496	DOE
1436	566	VIRUS
1437	179	APERITIF
1438	281	DRESSMAKING
1439	496	COY
1440	91	EITHER
1441	179	PAIR
1442	496	IMBALANCE
1443	566	INFER
1444	281	WEAPONLESS
1445	179	PEREGRINATION
1446	91	LINEAL
1447	281	SOWN
1448	566	TACKY
1449	496	TOM
1450	91	TOUT
1451	179	ROENTGEN
1452	281	ENTIRELY
1453	496	PUZZLE
1454	566	PROXY
1455	91	HORIZONTALLY
1456	179	NITROGLYCERINE
1457	281	SPORTY
1458	566	RANGY
1459	496	H
1460	91	BIPARTISAN
1461	179	ICILY
1462	281	WISHFUL
1463	496	ESPOUSE
1464	566	UNWED
1465	91	DONE
1466	179	INDECISIVELY
1467	281	GROGGILY
1468	496	ZN
1469	91	DEPORTMENT
1470	566	DEBIT
1471	179	VEINED
1472	281	EXACT
1473	496	MILDEW
1474	566	OCHER
1475	91	NONE
1476	281	WHEREWITHAL
1477	179	INADVERTENCE
1478	281	STREETCAR
1479	496	E
1480	566	ANKLE
1481	91	FIGURINE
1482	179	CRANE
1483	496	KG
1484	281	EXCEPTIONALLY
1485	566	KNELL
1486	91	VIGNETTE
1487	179	NONSECTARIAN
1488	496	MELD
1489	91	HAWTHORN
1490	281	WALKOUT
1491	566	ERASE
1492	91	CONK
1493	179	ANOINT
1494	496	MARGARINE
1495	566	CHUTE
1496	281	SULFURIC
1497	91	PHILANTHROPIST
1498	496	H
1499	179	ALIENATION
1500	496	STAB
1501	566	RIGOR
1502	281	ELABORATE
1503	179	AIL
1504	91	POLYNESIAN
1505	281	DISHWASHER
1506	496	R
1507	566	INLAY
1508	179	PRIMEVAL
1509	281	SELFPOSSESSED
1510	91	INFORM
1511	496	TI
1512	179	PERM
1513	566	ERODE
1514	91	LONELY
1515	281	SEMI
1516	496	SOLARIA
1517	91	PERFORCE
1518	566	OUTDO
1519	179	TEMPERANCE
1520	281	NEUROSES
1521	496	MAR
1522	91	CINEMA
1523	566	USHER
1524	179	ENACT
1525	281	NEGOTIATE
1526	496	ECHELON
1527	179	NECTARINE
1528	91	FREEFORALL
1529	566	ROWER
1530	281	PLASMA
1531	91	SANELY
1532	496	CU
1533	179	IRE
1534	91	LABURNUM
1535	566	ENVOY
1536	281	ECLECTIC
1537	91	KNEW
1538	496	TENT
1539	179	FORCIBLE
1540	281	WHATEVER
1541	91	LENGTHWAYS
1542	566	DIVOT
1543	496	BINGE
1544	179	BLOC
1545	281	SLALOM
1546	91	WONT
1547	566	EDIFY
1548	496	ALBACORE
1549	179	FORCIBLE
1550	91	POUR
1551	281	EXTRUDE
1552	566	PROSE
1553	496	ABOLISH
1554	91	EMINENCE
1555	179	REF
1556	281	WILY
1557	91	HABITFORMING
1558	496	I
1559	566	TRUCK
1560	281	SAUTE
1561	179	FOREWORD
1562	91	DISCONNECT
1563	566	IDIOM
1564	496	G
1565	179	WOOD
1566	281	ENACTMENT
1567	91	FLATFOOTED
1568	496	SATIRE
1569	566	ALONE
1570	179	SOFTWOOD
1571	281	MINI
1572	91	GONG
1573	566	TRIED
1574	496	BIRDIE
1575	179	OFT
1576	281	NAUGHTILY
1577	91	SOUTHPAW
1578	566	ULTRA
1579	179	INFESTATION
1580	496	H
1581	281	NOGOOD
1582	91	JOURNEYMAN
1583	566	PHONE
1584	179	ASININE
1585	496	MUTINY
1586	281	SEQUIN
1587	179	AMNIOCENTESIS
1588	91	PROFOUND
1589	566	PURSE
1590	496	RPS
1591	179	COMET
1592	281	SEABOARD
1593	91	VIGNETTE
1594	566	REUSE
1595	179	TACHOMETER
1596	496	S
1597	281	NONUNION
1598	566	MARCH
1599	91	PYTHON
1600	496	GLOBE
1601	179	HART
1602	281	NULLIFY
1603	566	ERODE
1604	91	REGENERATE
1605	496	IRATE
1606	179	HOVERCRAFT
1607	281	CAPABLY
1608	496	ENORMOUS
1609	566	SHEEN
1610	91	CURTSY
1611	281	EXPLORER
1612	179	FORCE
1613	496	DAMNABLY
1614	566	YODEL
1615	91	BRUNETTE
1616	281	SCHMUCK
1617	496	N
1618	179	FORECASTLE
1619	566	AWAIT
1620	179	SALT
1621	91	FLOURY
1622	281	SPLITLEVEL
1623	496	INFLATE
1624	179	CHARLESTON
1625	566	SHUCK
1626	91	VIGNETTE
1627	281	NAUTILUS
1628	496	TURN
1629	179	CHORE
1630	91	TAMBOURINE
1631	281	NOTABLY
1632	566	HAIRY
1633	496	TAILSPIN
1634	179	HENCEFORWARD
1635	91	HARMONIOUS
1636	566	SPITE
1637	281	EVERYTHING
1638	179	WANDER
1639	496	HONESTLY
1640	566	PAGER
1641	91	PATHOS
1642	179	UNREWARDING
1643	281	PAID
1644	496	Y
1645	91	BRONZE
1646	566	IRISH
1647	179	RUNG
1648	281	SANDMAN
1649	496	SLYLY
1650	91	BEFORE
1651	566	TIEUP
1652	179	GROUNDER
1653	91	TUNEUP
1654	496	NO
1655	281	SAVING
1656	566	HATCH
1657	179	DOE
1658	91	COURSE
1659	281	NONSTANDARD
1660	566	AORTA
1661	496	T
1662	179	ANTIPODES
1663	91	JOURNEYMAN
1664	496	SUPPORTER
1665	281	ENCYCLICAL
1666	566	DRONE
1667	179	PAINT
1668	496	IS
1669	91	QUARTERS
1670	281	SUPERIORITY
1671	566	RADII
1672	179	PLANTATION
1673	496	F
1674	91	KNEW
1675	281	NONDESCRIPT
1676	566	TUTOR
1677	179	LOAN
1678	91	ROUE
1679	496	DEMAGOGUE
1680	281	NOVEMBER
1681	179	TREASONABLE
1682	566	OCHER
1683	496	GABLED
1684	91	KNEW
1685	281	HATTER
1686	179	BERATE
1687	566	AHEAD
1688	91	AFTERTHOUGHT
1689	281	SPATE
1690	496	MM
1691	91	MANNERED
1692	179	DELIBERATE
1693	566	YEARN
1694	281	SAFE
1695	496	HACIENDA
1696	566	IRISH
1697	91	PLEURISY
1698	179	LID
1699	281	TRAPPER
1700	91	INCINERATE
1701	496	AU
1702	566	NINNY
1703	179	UNRIVALLED
1704	281	NURSERYMAN
1705	496	IRATENESS
1706	91	EFFORT
1707	566	EIDER
1708	179	NEURAL
1709	281	NOTARY
1710	91	IMMINENTLY
1711	496	WE
1712	566	UNDUE
1713	179	UNREADABLE
1714	281	EQUINOX
1715	91	MOUTHFUL
1716	566	RECUR
1717	179	DAB
1718	496	PUDGY
1719	91	MANNERED
1720	281	SPECIOUSLY
1721	566	ABOVE
1722	179	HARDBITTEN
1723	496	LINT
1724	91	YOUR
1725	281	WATCHFULLY
1726	566	LIKEN
1727	179	HITTER
1728	91	HARMONIOUS
1729	496	I
1730	281	SENATOR
1731	179	AFTERBIRTH
1732	566	MOPED
1733	91	CAROUSEL
1734	496	PATRONIZE
1735	179	BAR
1736	281	CHOLESTEROL
1737	566	OTTER
1738	179	DELIBERATION
1739	91	FRENETIC
1740	496	E
1741	566	DOUGH
1742	281	SECTARIAN
1743	179	DELETION
1744	496	TARNISH
1745	566	LUCRE
1746	91	CLOTHING
1747	281	SWATTER
1748	496	G
1749	179	DECELERATION
1750	566	SPURT
1751	91	HONEST
1752	179	ACE
1753	496	SATYR
1754	281	NOFAULT
1755	91	TETHER
1756	566	TRADE
1757	496	HUM
1758	179	PASTICHE
1759	91	IRONIC
1760	281	NONINTERFERENCE
1761	179	PITH
1762	566	YEARN
1763	496	DORSAL
1764	179	PATHETIC
1765	91	SUREFOOTED
1766	281	CHEAPNESS
1767	566	LEAST
1768	179	ACE
1769	496	RICK
1770	91	MISCONDUCT
1771	281	WONDERFULLY
1772	566	INNER
1773	179	SHOWCASE
1774	496	NOW
1775	91	RATHER
1776	281	STONECOLD
1777	566	ICING
1778	179	SHOW
1779	496	SLEIGH
1780	91	PERSONALLY
1781	281	EXPOSE
1782	566	NABOB
1783	179	HORSEWOMAN
1784	496	SPOILER
1785	91	CALISTHENICS
1786	281	SOY
1787	566	ALONE
1788	496	TICKLISH
1789	179	MANOR
1790	91	FONT
1791	566	NAIAD
1792	281	WISHFULLY
1793	496	DIFFUSELY
1794	179	ENVIRONMENTAL
1795	91	NETHER
1796	566	NIGHT
1797	496	SR
1798	281	MENAGE
1799	179	LENIENT
1800	566	EARTH
1801	496	BLADE
1802	91	AUTONOMY
1803	281	ENFORCEMENT
1804	179	NEEDLEPOINT
1805	566	XEROX
1806	496	DIXIELAND
1807	179	POD
1808	91	BIATHLON
1809	281	WAFFLE
1810	566	UTERI
1811	179	CORRESPOND
1812	496	F
1813	281	SHIFTILY
1814	91	NATIONWIDE
1815	179	SCORER
1816	566	TWEET
1817	496	COP
1818	281	EMBARRASS
1819	91	MONOTHEIST
1820	179	FORECASTER
1821	496	FESTAL
1822	281	WITCH
1823	566	IRISH
1824	179	ATE
1825	91	NINETY
1826	496	T
1827	566	INNER
1828	281	SHOELACE
1829	179	DISSEMINATE
1830	566	NIECE
1831	496	H
1832	91	SUBURBAN
1833	179	DIMNESS
1834	281	EVENTFUL
1835	566	RADON
1836	496	F
1837	91	DONE
1838	179	MISUNDERSTANDING
1839	281	DETERRENCE
1840	496	H
1841	566	ELDER
1842	179	DAUNTING
1843	91	BURG
1844	281	SETUP
1845	566	ASTIR
1846	179	UNDERSTANDING
1847	496	HEN
1848	91	SPONGY
1849	281	SELLOUT
1850	179	REND
1851	496	ISM
1852	566	HIPPO
1853	179	STRIDDEN
1854	91	CONFOUND
1855	281	NEXTDOOR
1856	179	DIS
1857	566	CREED
1858	496	E
1859	91	ELECTRONICALLY
1860	281	NEWSPRINT
1861	179	TIDINESS
1862	566	YOURS
1863	281	HARDEN
1864	496	STAGE
1865	91	FOUL
1866	179	TINE
1867	566	CHEST
1868	281	EXPATRIATION
1869	496	GYM
1870	179	DEMENTIA
1871	91	REGENERATE
1872	566	LUCID
1873	179	DAM
1874	496	I
1875	281	WEIGHTLIFTING
1876	179	ADVANCEMENT
1877	91	ANNOUNCE
1878	496	STOMP
1879	566	EMOTE
1880	281	SPEEDILY
1881	179	CANTEEN
1882	91	SPOONERISM
1883	496	ODDS
1884	281	EIDERDOWN
1885	566	RESIN
1886	91	BLOODTHIRSTY
1887	179	INTEMPERANCE
1888	496	MOTHBALL
1889	281	WHATS
1890	566	MADLY
1891	91	ORNERY
1892	496	FILAMENT
1893	179	PRIM
1894	281	SMOOTHLY
1895	91	THOROUGHLY
1896	566	EXTOL
1897	179	IMPRUDENCE
1898	496	CM
1899	281	ENSEMBLE
1900	91	MAGNETIC
1901	566	OCHRE
1902	179	DEUCE
1903	496	G
1904	281	DEPOSITION
1905	91	DIPHTHERIA
1906	179	DECEITFUL
1907	566	EMOTE
1908	496	HUGE
1909	91	MAGNESIA
1910	281	NONTAXABLE
1911	179	LIT
1912	566	BASIS
1913	91	EFFORT
1914	281	NORTHERLY
1915	496	UNSAFE
1916	91	LONE
1917	179	EDITORIAL
1918	566	OASES
1919	281	SENTENTIOUS
1920	496	ARMADA
1921	91	EURO
1922	179	ADORE
1923	566	YUCKY
1924	281	SERPENT
1925	496	PENES
1926	91	DEGENERATE
1927	179	FREELOADER
1928	566	EPOXY
1929	281	NOBLE
1930	496	SH
1931	91	EXERTION
1932	179	FEEL
1933	281	NITER
1934	496	Q
1935	566	ICING
1936	91	DISCONCERT
1937	179	REMORSEFUL
1938	281	DAFFODIL
1939	496	OWN
1940	91	INFORM
1941	566	EDIFY
1942	179	RUMOR
1943	91	RESONANT
1944	281	ESPECIALLY
1945	496	FRUGALLY
1946	566	REMIT
1947	179	COURTROOM
1948	91	SATURDAY
1949	281	SHOWILY
1950	496	BASK
1951	566	DIRGE
1952	179	COO
1953	91	SINEWY
1954	281	SHIBBOLETH
1955	496	L
1956	566	WHACK
1957	91	DISPROPORTIONATELY
1958	179	ECOLOGIST
1959	281	NINTH
1960	566	EVERY
1961	496	READ
1962	179	LEGIT
1963	281	NOCTURNE
1964	91	RUNNERUP
1965	566	LABEL
1966	281	ELECTROCARDIOGRAM
1967	496	BIONIC
1968	179	COLLEGIATE
1969	91	RECOURSE
1970	566	INNER
1971	281	CRIMINOLOGY
1972	496	ANONYMOUS
1973	179	COLA
1974	91	MONO
1975	281	SUCKLE
1976	566	RESIN
1977	496	QUAIL
1978	91	FREEFORALL
1979	179	CONVALESCE
1980	281	SYMBIOSIS
1981	496	E
1982	566	INLET
1983	91	OPPONENT
1984	179	SCENE
1985	281	NORM
1986	496	ARCHENEMY
1987	566	SAUCE
1988	91	BLOODTHIRSTY
1989	179	RENASCENCE
1990	281	EVE
1991	496	SIKH
1992	566	LASSO
1993	91	VIGNETTE
1994	179	NARC
1995	281	SOULLESS
1996	496	B
1997	91	COMFORTINGLY
1998	566	AMPLY
1999	179	ENTRANCE
2000	91	MAGNETIC
2001	281	NUMBNESS
2002	496	LONER
2003	91	KINFOLKS
2004	179	TEE
2005	566	GAMUT
2006	496	W
2007	281	NUMBLY
2008	179	LIFESTYLE
2009	91	LONELY
2010	496	A
2011	566	ENTRY
2012	281	DUG
2013	179	SILLY
2014	496	GIRDLE
2015	91	DEFORM
2016	179	INDUSTRIALLY
2017	566	TODDY
2018	281	SOUNDLESS
2019	91	ASTONISH
2020	496	H
2021	566	WRIST
2022	179	TUNDRA
2023	281	SHOCK
2024	91	COURTIER
2025	496	BELLICOSE
2026	566	NINTH
2027	281	COWSLIP
2028	179	UNWARRANTED
2029	91	RESPONSIVE
2030	496	FALL
2031	566	THROW
2032	179	ANEW
2033	281	NOURISH
2034	91	LAUREL
2035	496	TEN
2036	179	UNANSWERED
2037	281	NAUTILUS
2038	566	EXTOL
2039	91	WONT
2040	496	HOP
2041	179	UNDER
2042	281	EGGBEATER
2043	566	RAVEL
2044	91	ENFOLD
2045	496	T
2046	179	IMPRUDENT
2047	281	SOFTWOOD
2048	496	SHUNT
2049	566	EASEL
2050	179	IMP
2051	91	FACTIONALISM
2052	281	WITTICISM
2053	566	DUCHY
2054	179	PARSIMONY
2055	496	SWIMMER
2056	281	SEMIPRECIOUS
2057	91	SCATHING
2058	566	INGOT
2059	496	ME
2060	179	RAYON
2061	281	CODEPENDENT
2062	566	TAINT
2063	91	SANELY
2064	496	STARTER
2065	179	REASONABLY
2066	566	SCALD
2067	281	SEAT
2068	179	SLAB
2069	91	TROUPE
2070	496	F
2071	566	LITRE
2072	91	JOURNEYMAN
2073	179	SOLVABLE
2074	281	SWELLING
2075	496	BOW
2076	91	OXFORD
2077	566	ABHOR
2078	179	LEO
2079	281	NOSINESS
2080	91	INVULNERABLE
2081	496	ENAMEL
2082	179	REPLETION
2083	91	DUMFOUND
2084	566	REVUE
2085	281	NIPPY
2086	91	VENEER
2087	179	PRINT
2088	496	APPLY
2089	566	TRYST
2090	179	PERTINENT
2091	281	LETS
2092	91	NEURAL
2093	496	SCRUPLE
2094	566	EJECT
2095	179	TEE
2096	281	WATERFRONT
2097	91	LONELY
2098	281	STOREKEEPER
2099	496	FINCH
2100	179	FEATHERED
2101	91	ENFOLD
2102	566	ODIUM
2103	281	EQUANIMITY
2104	179	HEARD
2105	91	TUNEUP
2106	496	VESTIBULE
2107	281	SMOKEHOUSE
2108	566	RAVEN
2109	179	HARDBOILED
2110	91	AFTERTHOUGHT
2111	496	PUSHY
2112	281	WHISKER
2113	566	YODEL
2114	179	BOLD
2115	91	INDONESIAN
2116	281	CHUCKHOLE
2117	496	ADMIRABLY
2118	179	PARDONABLE
2119	566	OTTER
2120	91	PLEURISY
2121	179	PAEAN
2122	496	M
2123	281	ETYMOLOGIST
2124	566	ETHIC
2125	91	PIGEONHOLE
2126	179	PEASANTRY
2127	281	WACKO
2128	496	BRILLIANT
2129	566	LUCRE
2130	91	JALOUSIE
2131	179	TRY
2132	281	SINECURE
2133	496	GRAPE
2134	91	EXPONENT
2135	566	INANE
2136	179	STRATEGY
2137	281	EFFICIENTLY
2138	496	LOG
2139	91	ALLURING
2140	566	NOOSE
2141	179	SAGE
2142	281	WHATNOT
2143	91	BRUNETTE
2144	496	I
2145	179	AGGRESSION
2146	566	UNCLE
2147	91	DENOUNCE
2148	281	SUBURBAN
2149	179	GROIN
2150	496	EXCRETORY
2151	91	ASTONISH
2152	179	NORWEGIAN
2153	566	IDIOM
2154	281	EGO
2155	496	EH
2156	91	AROUND
2157	179	WAN
2158	566	RISEN
2159	496	S
2160	91	NONRENEWABLE
2161	281	COLD
2162	179	HEAVENWARD
2163	91	MATURELY
2164	566	EDEMA
2165	496	REVEILLE
2166	281	SELVAGE
2167	179	ADHERE
2168	496	SHERRY
2169	91	MANNERLY
2170	179	HOMESTEADER
2171	566	ANTIC
2172	281	SEPULCHRAL
2173	496	H
2174	179	MOST
2175	91	PURE
2176	179	MONTESSORI
2177	566	CHINO
2178	281	NEATH
2179	496	C
2180	179	OSIER
2181	91	DEBONAIR
2182	281	NEFARIOUSLY
2183	566	CURIE
2184	179	FRONTISPIECE
2185	496	ILLBRED
2186	91	COMFORTINGLY
2187	281	FIREFIGHTER
2188	566	LISLE
2189	179	PECTIN
2190	281	EVALUATE
2191	496	TOW
2192	91	REASONABLY
2193	566	AWASH
2194	496	NOSINESS
2195	179	DEPRECIATION
2196	91	ASTHMA
2197	281	WHELK
2198	496	G
2199	566	STORE
2200	179	ADORE
2201	91	FINELY
2202	496	MODERNISM
2203	281	SCIENTIST
2204	566	PUNCH
2205	179	FREELOADER
2206	496	OPT
2207	91	DEATHBED
2208	566	ADORN
2209	281	EXCHANGEABLE
2210	179	FLEE
2211	281	WORTHLESSNESS
2212	496	AN
2213	91	DEBONAIR
2214	566	LURID
2215	179	FLEURDELIS
2216	496	PULPIT
2217	281	SUBBASEMENT
2218	91	HYPOTHESES
2219	566	DUCAT
2220	179	LURID
2221	91	TONE
2222	281	EQUIVOCAL
2223	496	C
2224	566	ETHIC
2225	179	ERUDITELY
2226	91	CURE
2227	281	INCOHERENCE
2228	496	Q
2229	179	EYE
2230	566	YEARN
2231	91	BRONZE
2232	281	NUMBNESS
2233	496	MOTTLED
2234	179	STEREOTYPE
2235	566	IRATE
2236	281	NONRETURNABLE
2237	91	BREAKTHROUGH
2238	496	REPELLENT
2239	566	LEECH
2240	179	POTTER
2241	281	SEXTON
2242	91	DEBONAIR
2243	496	ATE
2244	179	INTERPOLATE
2245	566	DUSTY
2246	281	SELTZER
2247	91	DISCOURTEOUSLY
2248	496	S
2249	179	LAIN
2250	566	UPEND
2251	281	NAVIGATOR
2252	91	RESPONSIVE
2253	179	CARNIVAL
2254	496	F
2255	281	NOXIOUS
2256	566	NIECE
2257	91	ENFOLD
2258	179	CAR
2259	496	VYING
2260	281	DETERGENT
2261	91	ARSONIST
2262	566	TODAY
2263	179	CEREBELLA
2264	496	I
2265	281	EXCELLENCY
2266	91	VERTEX
2267	566	IGLOO
2268	179	BELLE
2269	281	SHORE
2270	91	HONEST
2271	496	N
2272	566	VENAL
2273	179	WELLBEING
2274	91	QUARTERS
2275	281	STRODE
2276	566	INDEX
2277	496	ROSEBUSH
2278	91	REGENERATE
2279	179	WIG
2280	566	ROBOT
2281	281	NIRVANA
2282	496	FAVOR
2283	91	BATHOS
2284	281	NOSTALGIC
2285	179	LEFTWING
2286	496	FUND
2287	566	USHER
2288	91	ANTAGONISTIC
2289	281	ETHOS
2290	179	LENT
2291	496	SAVAGELY
2292	91	COURTIER
2293	566	TRIED
2294	281	PULLOVER
2295	179	TENDERLOIN
2296	496	T
2297	91	SANELY
2298	179	DRONE
2299	566	HEAVE
2300	91	SLOUGH
2301	281	SHEAVES
2302	496	ENDEMIC
2303	179	BORDERLAND
2304	281	SPAN
2305	91	RATIONALLY
2306	566	EXIST
2307	179	BALD
2308	496	RAZZ
2309	281	NOTORIOUS
2310	91	TARTAR
2311	566	RAVEN
2312	179	BADLANDS
2313	91	BARONIAL
2314	281	EPOCHAL
2315	496	WINK
2316	179	AND
2317	566	SUMAC
2318	91	KNOTHOLE
2319	281	SUFFERER
2320	496	STRAIT
2321	179	STANDOUT
2322	566	UBOAT
2323	281	NITER
2324	91	INVULNERABLE
2325	566	RENAL
2326	496	AX
2327	179	OUST
2328	91	FOURTH
2329	281	NIECE
2330	496	SUP
2331	566	TIMID
2332	179	SOUTHEASTERN
2333	91	FINELY
2334	281	COMEDIENNE
2335	496	REPLICA
2336	566	ALTAR
2337	91	DEFORM
2338	179	HEARTEN
2339	281	SPORTSWOMAN
2340	496	FORMALIZE
2341	566	KETCH
2342	91	INDONESIAN
2343	179	EARTHENWARE
2344	496	HARBINGER
2345	281	STACK
2346	566	EAGER
2347	91	SATURATE
2348	496	FRACAS
2349	179	RAW
2350	281	DESPONDENTLY
2351	566	ACUTE
2352	91	SINEWY
2353	496	EX
2354	281	NONTAXABLE
2355	179	OVERDRAW
2356	91	SMARTASS
2357	566	BLEAT
2358	496	PEPPERY
2359	281	NAUTILI
2360	179	RODE
2361	566	ISLET
2362	91	MANNERED
2363	496	DISH
2364	179	DEGENERATION
2365	281	EXCLAMATORY
2366	91	HURT
2367	179	ANTIGEN
2368	566	ETHIC
2369	496	HARVESTER
2370	91	ANEW
2371	281	SHAPELESSNESS
2372	179	ENTERTAINING
2373	496	WOOLY
2374	566	IGLOO
2375	91	ADVERTISER
2376	281	WENT
2377	496	FRENCH
2378	179	TIER
2379	91	WINERY
2380	566	NUDGE
2381	91	ACROSSTHEBOARD
2382	281	SERF
2383	179	FEROCITY
2384	496	DIVERGE
2385	566	LUSTY
2386	281	CLAPPER
2387	91	INDONESIAN
2388	179	COY
2389	496	VAT
2390	566	ETHER
2391	281	SEXTET
2392	91	CARTON
2393	179	POETICALLY
2394	566	NOSEY
2395	496	TEETH
2396	91	REASONABLE
2397	179	PALLET
2398	281	SWIFTNESS
2399	496	Z
2400	91	INFORM
2401	566	OPINE
2402	179	PATERNALLY
2403	281	NONRESTRICTIVE
2404	496	EQUATION
2405	91	ATONAL
2406	179	ANY
2407	566	TRESS
2408	281	NOUGAT
2409	496	BAGPIPES
2410	179	RAVENOUSLY
2411	91	FARTHING
2412	566	CURSE
2413	281	CASUALTY
2414	496	SLUNK
2415	91	RUNNERUP
2416	179	LOUVER
2417	566	PATCH
2418	281	WHILE
2419	496	SLOBBER
2420	179	POLEVAULTER
2421	91	BLURRY
2422	566	ANDOR
2423	281	SYSTEMATIZE
2424	179	PALE
2425	496	BLOOM
2426	91	REGENERATE
2427	566	CROWN
2428	281	ELABORATENESS
2429	179	PALISADE
2430	496	ZN
2431	91	DAFFODIL
2432	281	STALK
2433	566	HUMID
2434	179	AID
2435	496	CONSENT
2436	91	DEGENERATE
2437	281	WOMANIZER
2438	566	UMIAK
2439	179	DEBONAIR
2440	91	SOUR
2441	496	EM
2442	281	AMALGAM
2443	566	LEAST
2444	179	BORN
2445	91	RATIONALLY
2446	496	MADE
2447	281	EXTRAORDINARILY
2448	179	OBSERVANCE
2449	566	NORTH
2450	496	MASSEUSE
2451	91	COVETOUSNESS
2452	179	CEASE
2453	281	WOODBINE
2454	566	ARDOR
2455	91	WEAPONLESS
2456	496	HAPPINESS
2457	179	CEASEFIRE
2458	281	SHIPYARD
2459	566	TRADE
2460	91	INFORM
2461	496	C
2462	179	FIR
2463	566	RINSE
2464	281	EMBANKMENT
2465	496	UP
2466	179	FLATIRON
2467	91	FINELY
2468	566	USURP
2469	281	WATERREPELLENT
2470	496	IT
2471	179	ALTO
2472	91	ABSURDLY
2473	179	FLOTILLA
2474	496	FARMING
2475	281	STAIRCASE
2476	566	CHEEK
2477	91	MANNERLY
2478	179	ILL
2479	281	EXOTICALLY
2480	496	SHADINESS
2481	91	PROSTHETIC
2482	566	UNCLE
2483	179	ILLUMINE
2484	281	FALSETTO
2485	496	MIX
2486	566	UNION
2487	91	FOND
2488	179	MENU
2489	281	SECRETIVELY
2490	496	INFRINGE
2491	179	ARGUMENT
2492	566	ADAGE
2493	91	CURL
2494	179	TAG
2495	281	SERVILE
2496	496	N
2497	91	KNEE
2498	566	LATCH
2499	179	STOPPAGE
2500	281	NEOCLASSICAL
2501	496	WILDLIFE
2502	91	LENGTHWAYS
2503	179	POPE
2504	566	MOWER
2505	281	NEGOTIABLE
2506	91	HEDONIST
2507	496	GAB
2508	179	PREEMPTION
2509	91	UNDERTAKER
2510	281	MOTH
2511	566	ANGLE
2512	496	H
2513	91	BARONIAL
2514	179	MINER
2515	566	PYGMY
2516	281	EARTHWORM
2517	91	WITHAL
2518	496	M
2519	179	MONTESSORI
2520	91	BARONIAL
2521	281	WHIRL
2522	566	LEASH
2523	496	Q
2524	179	SOOT
2525	91	HABITFORMING
2526	281	SOUTHEASTERLY
2527	566	PAPER
2528	179	OPPOSITE
2529	496	INSINUATE
2530	281	EFFETE
2531	91	MAGNETIC
2532	566	EDICT
2533	179	PIP
2534	281	WHISK
2535	496	SOME
2536	91	HENCEFORWARD
2537	179	SUPPORTIVE
2538	566	RUMOR
2539	281	SHOWPIECE
2540	179	OUSTER
2541	91	DESPONDENT
2542	496	INVISIBLY
2543	566	HINGE
2544	281	ENOUGH
2545	179	THEREABOUTS
2546	91	AROUND
2547	496	Q
2548	281	AHA
2549	179	BATH
2550	566	ALIAS
2551	281	NOFAULT
2552	91	DEGENERACY
2553	496	GO
2554	281	NIHILIST
2555	179	PAINTBRUSH
2556	566	MADAM
2557	91	SPOUSE
2558	281	SECONDGUESS
2559	496	PALMISTRY
2560	179	SIRUP
2561	566	UPSET
2562	91	DISCONTENT
2563	281	SEMICIRCLE
